Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
1,0.5419707582131346,0.8379560259591057,0.7748275496488803,1,1,0.5756675,0.6666666666666667,2,1,0.24558449999999998,0,0.294514,0.263883,2,3,3
1,0.519112147421998,0.7955145989415926,0.7654054247571707,1,1,0.508475,0.6666666666666667,2,0,0.41706,0,0.2657363333333333,0.0927495,2,3,3
1,0.5238413485193689,0.8848095232275335,0.778928822633687,1,1,0.9635935,0.6666666666666667,2,0,0.254398,0,0.3009253333333333,0.5077335,2,3,3
1,0.31399281790456723,0.6452793292675474,0.6557599233863611,1,1,0.206283,0.6666666666666667,2,0,0.5012475000000001,0,0.5309316666666666,0.0009335,2,3,3
1,0.3174653846532759,0.639246648171008,0.6535964498927223,1,1,0.1446575,0.6666666666666667,2,0,0.503674,0,0.458739,0.000759,2,3,3
1,0.31693751792596225,0.6649759841605456,0.6649709529379557,1,1,0.312183,0.6666666666666667,2,0,0.5408595,0,0.5129739999999999,0.178434,2,3,3
1,0.3240795744499716,0.6644186700235877,0.6643886922358564,1,1,0.26416550000000005,0.6666666666666667,2,0,0.5396764999999999,0,0.5074763333333333,0.114299,2,3,3
1,0.33662584271772367,0.7298370833893499,0.7006365800598777,1,1,0.518521,0.6666666666666667,2,0,0.7184950000000001,0,0.3387513333333333,0.010022,2,3,3
1,0.3123158679548761,0.7054081470527129,0.6998620747817099,1,1,0.5955539999999999,0.6646186666666667,2,0,0.7224584999999999,0,0.35195133333333334,0.072642,2,3,3
1,0.3136235454063345,0.7411471382652377,0.7043243911078647,1,1,0.215673,0.6666666666666667,2,0,0.5494794999999999,0,0.3702893333333333,0.098476,2,3,3
1,0.3276952328976329,0.8227521052052649,0.7047362383194233,1,1,0.420995,0.6666666666666667,2,0,0.751622,0,0.40867299999999995,0.0391035,2,3,3
1,0.765655650142469,0.6426736412412457,0.704958968908419,1,1,0.5684149999999999,0.6643613333333334,2,0,0.442963,0,0.20509933333333333,0.0,2,0,3
1,0.7991834218842562,0.6180882658486211,0.7123380326759494,1,1,0.7496940000000001,0.6632636666666667,2,0,0.47988850000000005,0,0.2027,0.32338,2,0,3
1,0.819091384440999,0.6556629716087561,0.6993353698555891,1,1,0.6153709999999999,0.6401243333333333,2,0,0.41559349999999995,0,0.2520923333333333,0.0,2,0,3
1,0.7993339488494575,0.6523704183522567,0.7024968173765107,1,1,0.6203784999999999,0.6371893333333334,2,0,0.44793799999999995,0,0.274062,0.0,2,0,3
1,0.30534987853563167,0.2529937302159593,0.5447461407374239,1,1,0.9980929999999999,0.044680666666666646,2,0,0.13508299999999995,0,0.024355,0.775967,3,3,3
1,0.3722282024481729,0.46506886985003826,0.5645164216174989,1,1,0.824703,0.04003399999999996,2,0,0.07664300000000002,0,0.07230266666666665,0.309506,3,3,3
1,0.6361097794755795,0.5204165189865679,0.5653945461224126,1,1,0.762942,0.34686066666666665,2,0,0.0,0,0.5567866666666667,0.0119795,3,3,3
1,0.5912758675236307,0.4784468534972688,0.5608620307689127,1,1,0.8683235,0.33855833333333324,2,0,0.0,0,0.659306,0.0281755,3,3,3
1,0.2702756829431461,0.8065679959912493,0.729318068305093,1,1,0.8421675,0.5704126666666667,2,0,0.8661654999999999,0,0.3853413333333333,0.221228,2,3,3
1,0.24937132035643927,0.8464575109079573,0.731221737117745,1,1,1.0,0.565132,2,0,0.814408,0,0.325128,0.0,2,3,3
1,0.27140766505315195,0.6721575145744976,0.7112339204505138,1,1,0.7127515,0.6656113333333333,2,0,0.5088010000000001,0,0.5267543333333333,0.2658845,2,3,3
1,0.3112090170447903,0.7080822771660089,0.7052766176617542,1,1,0.234692,0.6654813333333334,2,0,0.5338704999999999,0,0.3607453333333333,0.075272,2,3,3
1,0.29367844369468044,0.8620378631402699,0.7317958596045289,1,1,0.9531345,0.6313806666666666,2,0,0.7177445,0,0.42224633333333333,0.18108,2,3,3
1,0.2766466651808527,0.9106732990308113,0.7332797459843396,1,1,0.9040135,0.5610203333333332,2,0,0.8202415000000001,0,0.4267303333333333,0.0,2,3,3
1,0.23402682681238796,0.7810953178279418,0.7268610931210213,1,1,0.8183594999999999,0.6021136666666667,2,0,0.48379550000000004,0,0.5084613333333333,0.1577975,2,3,3
1,0.24297732596969346,0.7712298798596939,0.7228217425432217,1,1,0.9983584999999999,0.5971219999999999,2,0,0.8131545,0,0.39829933333333334,0.0174485,2,3,3
1,0.27473502105202696,0.2788403954974883,0.5374294884079795,1,1,0.9402415,0.23443299999999995,2,0,0.0031889999999999974,0,0.3589096666666667,0.5290035,3,3,3
1,0.2747541668626169,0.26745700981410625,0.5358891789140503,1,1,0.9428464999999999,0.22837799999999991,2,0,0.005924499999999999,0,0.16770166666666667,0.6089645,3,3,3
1,0.5243098074693571,0.36711602155925727,0.5456966510690358,1,1,0.956726,0.42326633333333324,2,0,0.0,0,0.629979,0.189409,3,3,3
1,0.5216059728980829,0.37612837780031994,0.5590076895062328,1,1,0.9597629999999999,0.38077599999999995,2,0,0.08785699999999996,0,0.31951833333333335,0.3181445,3,3,3
1,0.1285035206915096,0.3840872147737131,0.5866572852666838,1,1,0.8620604999999999,0.14598633333333333,2,0,0.29520900000000005,0,0.009867666666666667,0.561059,3,3,3
1,0.15995224328488578,0.3538235905207707,0.5450204133567491,1,1,0.9009959999999999,0.1143723333333333,2,0,0.06447099999999995,0,0.07799566666666666,0.40999,3,3,3
1,0.3308771922650182,0.39295779812028675,0.5750402320332519,1,1,0.8744855,0.07114366666666666,2,0,0.22443749999999996,0,0.04284933333333333,0.619519,3,3,3
1,0.38042446819722864,0.468119431441806,0.5591118162180606,1,1,0.8401875000000001,0.02968266666666669,2,0,0.18311900000000003,0,0.06044133333333333,0.5208385,3,3,3
0,0.3460151341126856,0.2724532821647254,0.5544802582305546,1,1,1.0,0.6666666666666667,2,0,0.011664000000000008,0,0.016976666666666668,0.5,2,3,4
0,0.34901745744750656,0.20723775069969808,0.5818140875459747,1,1,1.0,0.6666666666666667,2,0,0.09883350000000002,0,0.0,0.2673845,2,3,4
0,0.060289005081446745,0.7146771611200058,0.8844979362427114,1,1,1.0,0.6666666666666667,2,0,0.9194465,0,0.6634389999999999,0.367934,2,3,4
0,0.05709793751290715,0.738824996027915,0.9959242304473148,1,1,1.0,0.6666666666666667,2,0,0.5909055000000001,0,0.665194,0.4698325,2,3,4
0,0.34901745744750656,0.382102394250865,0.6452719875524058,1,1,1.0,0.6666666666666667,2,0,0.8870070000000001,0,0.0,0.069209,2,3,4
0,0.34901745744750656,0.24629862749171982,0.5854372265405101,1,1,1.0,0.6666666666666667,2,0,0.015677000000000052,0,0.0,0.187325,2,3,4
0,0.3453846978874736,0.4367045135112009,0.5808843471947194,1,1,1.0,0.6666666666666667,2,0,0.33308000000000004,0,0.070117,0.367105,2,3,4
0,0.33194850260243614,0.4355874408770366,0.6265177563955344,1,1,1.0,0.6666666666666667,2,0,0.23583200000000004,0,0.047985,0.222266,2,3,4
0,0.2149042142531452,0.38041578567849355,0.7308262309258273,1,1,1.0,0.6666666666666667,2,0,0.17377949999999998,0,0.15431699999999998,0.15897,2,3,4
0,0.1744895271486665,0.4765329194216643,0.8467133005473364,1,1,1.0,0.6666666666666667,2,0,0.1691205,0,0.6420933333333333,0.4430675,2,3,4
0,0.34901745744750656,0.30009655222986753,0.6270643824178748,1,1,1.0,0.6666666666666667,2,0,0.8395684999999999,0,0.0,0.239674,2,3,4
0,0.34901745744750656,0.2050549369966146,0.6324683050192028,1,1,1.0,0.6666666666666667,2,0,0.7891459999999999,0,0.0,0.246197,2,3,4
0,0.17557444402331923,0.5598684934185596,0.8260866801128683,1,1,1.0,0.6666666666666667,2,0,0.15109649999999997,0,0.5808176666666667,0.47116,2,3,4
0,0.23669493492933802,0.4023954730448174,0.6686385845336815,1,1,1.0,0.6666666666666667,2,0,0.704221,0,0.06468533333333333,0.4015705,2,3,4
0,0.16359864655848488,0.6056464721770696,0.7926256696842344,1,1,1.0,0.6666666666666667,2,0,0.35260899999999995,0,0.1303123333333333,0.499323,2,3,4
0,0.08026979607109375,0.6029063443370286,0.8470399271731226,1,1,1.0,0.6666666666666667,2,0,0.934617,0,0.4886436666666667,0.313943,2,3,4
0,0.2845515800219601,0.5362070862003638,0.6690640600264428,1,1,1.0,0.6666666666666667,2,0,0.993703,0,0.12975333333333333,0.263388,2,3,4
0,0.34901745744750656,0.32357707678957714,0.645397889987753,1,1,1.0,0.6666666666666667,2,0,0.8685455,0,0.0,0.018539,2,3,4
0,0.34901745744750656,0.3484973295364271,0.6446736995487166,1,1,1.0,0.6666666666666667,2,0,0.8117445000000001,0,0.0,0.0692815,2,3,4
0,0.3477910102798132,0.37857029368988426,0.5790747384352686,1,1,1.0,0.6666666666666667,2,0,0.806379,0,0.08209666666666667,0.401068,2,3,4
0,0.34901745744750656,0.31181970398797354,0.6042086199201551,1,1,1.0,0.6666666666666667,2,0,0.8436889999999999,0,0.0,0.2053255,2,3,4
0,0.14789521553628626,0.5775436623849619,0.8205308349319884,1,1,1.0,0.6666666666666667,2,0,0.426346,0,0.48787,0.481168,2,3,4
0,0.2931552983614346,0.5794502633798166,0.8352928654886798,1,1,1.0,0.6666666666666667,2,0,0.932795,0,0.3246213333333333,0.291725,2,3,4
0,0.3487158086958042,0.19791496070690862,0.5536512582815798,1,1,1.0,0.6666666666666667,2,0,0.0017814999999999914,0,0.002709,0.5,2,3,4
0,0.3456132579719531,0.26185942484203295,0.5630949097677684,1,1,1.0,0.6666666666666667,2,0,0.03862650000000001,0,0.05402766666666667,0.4123035,2,3,4
0,0.058219807660815026,0.7860231480915654,0.9236456215063689,1,1,1.0,0.6666666666666667,2,0,0.8574744999999999,0,0.6665909999999999,0.406892,2,3,4
0,0.34901745744750656,0.3825521565368306,0.6458260136299421,1,1,1.0,0.6666666666666667,2,0,0.9465585000000001,0,0.0,0.009655,2,3,4
0,0.34901745744750656,0.3366495154055804,0.6385912048037246,1,1,1.0,0.6666666666666667,2,0,0.85457,0,0.0,0.055259,2,3,4
0,0.3453846978874736,0.41481037875362103,0.5774791130673995,1,1,1.0,0.6666666666666667,2,0,0.28509399999999996,0,0.070117,0.440924,2,3,4
0,0.33194850260243614,0.4123855733858055,0.5790400910446691,1,1,1.0,0.6666666666666667,2,0,0.20602450000000005,0,0.047985,0.3765385,2,3,4
0,0.14532804115865983,0.41222180124906815,0.7631171376143606,1,1,1.0,0.6666666666666667,2,0,0.078175,0,0.26227599999999995,0.1831925,2,3,4
0,0.15834574248289934,0.46592928465797323,0.8098459948862111,1,1,1.0,0.6666666666666667,2,0,0.077349,0,0.5727866666666667,0.479609,2,3,4
0,0.34901745744750656,0.29923369306168324,0.6336767192694945,1,1,1.0,0.6666666666666667,2,0,0.8457920000000001,0,0.0,0.2127365,2,3,4
0,0.34901745744750656,0.35035504332628564,0.635045591075718,1,1,1.0,0.6666666666666667,2,0,0.854827,0,0.0,0.125575,2,3,4
0,0.19171822868908628,0.5704721281822516,0.862953995000995,1,1,1.0,0.6666666666666667,2,0,0.24286799999999997,0,0.6501246666666667,0.434619,2,3,4
0,0.15910183470771122,0.6069664267119692,0.8449514692016069,1,1,1.0,0.6666666666666667,2,0,0.937168,0,0.5416603333333333,0.4128045,2,3,4
0,0.1609774549715628,0.7649943168624191,0.8925335657553495,1,1,1.0,0.6666666666666667,2,0,0.8207445,0,0.16051833333333332,0.3676005,2,3,4
0,0.06526840288808056,0.600442429205216,0.8457985079384966,1,1,1.0,0.6666666666666667,2,0,0.9504284999999999,0,0.5029656666666666,0.3126855,2,3,4
0,0.16503577199532982,0.6190733430292954,0.8475225270321156,1,1,1.0,0.6666666666666667,2,0,0.9765550000000001,0,0.48171600000000003,0.336605,2,3,4
0,0.34901745744750656,0.32312731450361154,0.6448438639102168,1,1,1.0,0.6666666666666667,2,0,0.808994,0,0.0,0.0780935,2,3,4
0,0.34901745744750656,0.34489434252820184,0.6442139734264201,1,1,1.0,0.6666666666666667,2,0,0.775285,0,0.0,0.10241,2,3,4
0,0.34896712069500413,0.3440217059190185,0.5795345106925722,1,1,1.0,0.6666666666666667,2,0,0.8267655,0,0.06335366666666667,0.3461715,2,3,4
0,0.34901745744750656,0.2898351279011502,0.5806426827986639,1,1,1.0,0.6666666666666667,2,0,0.34938349999999996,0,0.0,0.27198,2,3,4
0,0.23177658065860474,0.6292809914325175,0.843025858579409,1,1,1.0,0.6666666666666667,2,0,0.924185,0,0.40201966666666666,0.383334,2,3,4
0,0.12170854239598106,0.6437051612666678,0.8484474693425954,1,1,1.0,0.6666666666666667,2,0,0.9178109999999999,0,0.47315766666666664,0.408493,2,3,4
0,0.3464290925610719,0.26908984246098155,0.5571950911982988,1,1,1.0,0.6666666666666667,2,0,0.025282000000000027,0,0.008677666666666667,0.269537,2,3,4
0,0.34521859403948174,0.4020068197650972,0.5608353370535988,1,1,1.0,0.6666666666666667,2,0,0.03424649999999996,0,0.037374,0.5,2,3,4
0,0.34901745744750656,0.2493858544872345,0.5803723777899801,1,1,1.0,0.6666666666666667,2,0,0.806964,0,0.0,0.2765465,2,3,4
0,0.3478572585020876,0.3248456997592304,0.581198904902555,1,1,1.0,0.6666666666666667,2,0,0.11991649999999998,0,0.054093,0.3096175,2,3,4
0,0.06406158482328317,0.6625267351902324,0.8769799784217343,1,1,1.0,0.6666666666666667,2,0,0.9307665,0,0.5682133333333332,0.3277855,2,3,4
0,0.18918704100010286,0.7077767321347816,0.883649513455598,1,1,1.0,0.6666666666666667,2,0,0.9163295,0,0.501925,0.4615025,2,3,4
0,0.05987987955612206,0.7375759279402598,0.9150072750293259,1,1,1.0,0.6666666666666667,2,0,0.709244,0,0.6650233333333333,0.446757,2,3,4
0,0.34901745744750656,0.3523325307683849,0.6453599577846227,1,1,1.0,0.6666666666666667,2,0,0.8815025000000001,0,0.0,0.0509335,2,3,4
0,0.34901745744750656,0.3504112636120307,0.6422044063176542,1,1,1.0,0.6666666666666667,2,0,0.826308,0,0.0,0.125251,2,3,4
0,0.34901745744750656,0.3023844734236931,0.5816467651009338,1,1,1.0,0.6666666666666667,2,0,0.776599,0,0.0,0.196919,2,3,4
0,0.34901745744750656,0.2704342405983793,0.5852090243396304,1,1,1.0,0.6666666666666667,2,0,0.5902829999999999,0,0.0,0.2599525,2,3,4
0,0.34692915139261604,0.31652265310861516,0.579816174140092,1,1,1.0,0.6666666666666667,2,0,0.604895,0,0.038232666666666665,0.302211,2,3,4
0,0.3226956483431346,0.4516395546375622,0.5796510754024102,1,1,1.0,0.6666666666666667,2,0,0.22218950000000004,0,0.07482733333333333,0.4560935,2,3,4
0,0.3361259325915045,0.40317277960425857,0.6359449653650657,1,1,1.0,0.6666666666666667,2,0,0.30203749999999996,0,0.009909333333333332,0.100061,2,3,4
0,0.34098235109438757,0.3804548954424898,0.6294414979040404,1,1,1.0,0.6666666666666667,2,0,0.26412899999999995,0,0.005286666666666666,0.218034,2,3,4
0,0.09533137773438893,0.406238007357524,0.7640498675140992,1,1,1.0,0.6666666666666667,2,0,0.11441900000000005,0,0.2641843333333333,0.3197805,2,3,4
0,0.17084702738984792,0.507224306718324,0.7369082550937431,1,1,1.0,0.6666666666666667,2,0,0.307774,0,0.4588446666666666,0.463026,2,3,4
0,0.18667050078562886,0.6212928221361262,0.8468906896510042,1,1,1.0,0.6666666666666667,2,0,0.47297500000000003,0,0.49767266666666665,0.4533055,2,3,4
0,0.1634925453091184,0.523564854988328,0.829200488625091,1,1,1.0,0.6666666666666667,2,0,0.35477800000000004,0,0.5308313333333333,0.4629215,2,3,4
0,0.34901745744750656,0.3040539714743158,0.6275157857848261,1,1,1.0,0.6666666666666667,2,0,0.7537305000000001,0,0.0,0.184236,2,3,4
0,0.34901745744750656,0.3393651996431237,0.6363907125801029,1,1,1.0,0.6666666666666667,2,0,0.8220675,0,0.0,0.1787905,2,3,4
0,0.34901745744750656,0.2963664584886523,0.639129794107766,1,1,1.0,0.6666666666666667,2,0,0.8028424999999999,0,0.0,0.0996135,2,3,4
0,0.3473263433156121,0.30191271189547875,0.627252899285341,1,1,1.0,0.6666666666666667,2,0,0.6086739999999999,0,0.00033833333333333334,0.2405155,2,3,4
0,0.16320900143073103,0.577394556409724,0.8317731150458529,1,1,1.0,0.6666666666666667,2,0,0.32877049999999997,0,0.5575463333333333,0.3146425,2,3,4
0,0.19184526021294235,0.5694161645543319,0.8387795002231551,1,1,1.0,0.6666666666666667,2,0,0.40894949999999997,0,0.5259413333333333,0.465418,2,3,4
0,0.2658157128366341,0.46772833380183565,0.6687794900734534,1,1,1.0,0.6666666666666667,2,0,0.7547675,0,0.11142133333333333,0.334086,2,3,4
0,0.29138131818720037,0.33014018406032664,0.6576765653631098,1,1,1.0,0.6666666666666667,2,0,0.7890189999999999,0,0.05514066666666667,0.231598,2,3,4
0,0.06566700751166354,0.6014617274293887,0.7959340848849075,1,1,1.0,0.6666666666666667,2,0,0.7508189999999999,0,0.515393,0.33244,2,3,4
0,0.1157626715060337,0.6026056880263009,0.8061056452917335,1,1,1.0,0.6666666666666667,2,0,0.6253555,0,0.21411666666666665,0.3425645,2,3,4
0,0.17592512835593066,0.6025739113430535,0.9439431147976467,1,1,1.0,0.6666666666666667,2,0,0.683255,0,0.415835,0.361683,2,3,4
0,0.1751101859987616,0.6138228572126958,0.9899751950518914,1,1,1.0,0.6666666666666667,2,0,0.6547045,0,0.56097,0.35279,2,3,4
0,0.09855806022825897,0.5891250412485793,0.8357750593596074,1,1,1.0,0.6666666666666667,2,0,0.7181305,0,0.48822466666666664,0.43546,2,3,4
0,0.1842079034277878,0.6075041859669272,0.8483866172677612,1,1,1.0,0.6666666666666667,2,0,0.9167829999999999,0,0.4710796666666666,0.431362,2,3,4
0,0.29233254897470473,0.4759804940052059,0.6530559044643647,1,1,1.0,0.6666666666666667,2,0,0.8620494999999999,0,0.112265,0.076731,2,3,4
0,0.33461021639041244,0.42657752899622325,0.6540067469680304,1,1,1.0,0.6666666666666667,2,0,0.9946945,0,0.12003,0.084508,2,3,4
0,0.34901745744750656,0.32102272032852186,0.6443211173677357,1,1,1.0,0.6666666666666667,2,0,0.7798750000000001,0,0.0,0.1186535,2,3,4
0,0.34901745744750656,0.34689871793304894,0.6446812749169408,1,1,1.0,0.6666666666666667,2,0,0.8177270000000001,0,0.0,0.0441545,2,3,4
0,0.34901745744750656,0.34251598000513317,0.6416410148336045,1,1,1.0,0.6666666666666667,2,0,0.8127685,0,0.0,0.081247,2,3,4
0,0.34901745744750656,0.36464477334669576,0.6450999132015969,1,1,1.0,0.6666666666666667,2,0,0.9420385,0,0.0,0.048288,2,3,4
0,0.34781777723830787,0.2527566272717272,0.5815955091076503,1,1,1.0,0.6666666666666667,2,0,0.4597365,0,0.009033666666666666,0.2730685,2,3,4
0,0.34864338920254345,0.3524743036628739,0.581633958022864,1,1,1.0,0.6666666666666667,2,0,0.655038,0,0.023716666666666667,0.3665425,2,3,4
0,0.34901745744750656,0.3151000354432236,0.5986102751704065,1,1,1.0,0.6666666666666667,2,0,0.843412,0,0.0,0.270406,2,3,4
0,0.3347873616087834,0.3129245548208899,0.6114357611081334,1,1,1.0,0.6666666666666667,2,0,0.31065,0,0.030305666666666665,0.219108,2,3,4
0,0.16428488445689193,0.5333105193043353,0.8439639585940153,1,1,1.0,0.6666666666666667,2,0,0.2586075,0,0.49542966666666666,0.468746,2,3,4
0,0.16131728381545152,0.5098471052663736,0.8237391833014895,1,1,1.0,0.6666666666666667,2,0,0.398478,0,0.5615273333333333,0.443694,2,3,4
0,0.23675315306406397,0.5499395020838169,0.8391096054285034,1,1,1.0,0.6666666666666667,2,0,0.5427765,0,0.42388366666666666,0.293966,2,3,4
0,0.2533269191769829,0.5866244607130198,0.8441366419269227,1,1,1.0,0.6666666666666667,2,0,0.9188985000000001,0,0.4479583333333333,0.401578,2,3,4
0,0.34898715873754393,0.1675437846029748,0.5536212151647246,1,1,1.0,0.6666666666666667,2,0,0.00027200000000005,0,0.0004323333333333333,0.5,2,3,4
0,0.3465919620682457,0.1952872734383595,0.5548624683133236,1,1,1.0,0.6666666666666667,2,0,0.0029320000000000457,0,0.006686666666666667,0.347919,2,3,4
0,0.34901745744750656,0.3900147883795113,0.6458817631729517,1,1,1.0,0.6666666666666667,2,0,0.9782740000000001,0,0.0,0.005028,2,3,4
0,0.34901745744750656,0.38576893462558504,0.6454851312868519,1,1,1.0,0.6666666666666667,2,0,0.8887784999999999,0,0.0,0.025929,2,3,4
0,0.34219355596627143,0.4499627235061907,0.5775399097802247,1,1,1.0,0.6666666666666667,2,0,0.14771800000000002,0,0.094021,0.464678,2,3,4
0,0.33039081432337125,0.44964006795321465,0.579887674174647,1,1,1.0,0.6666666666666667,2,0,0.12068900000000005,0,0.08647566666666667,0.426181,2,3,4
0,0.09389469841351872,0.5292553256498942,0.7902218512557533,1,1,1.0,0.6666666666666667,2,0,0.15691699999999997,0,0.3041113333333333,0.353747,2,3,4
0,0.13305022317881054,0.44184744747680904,0.7697030667877127,1,1,1.0,0.6666666666666667,2,0,0.06218299999999999,0,0.2923556666666667,0.276003,2,3,4
0,0.34901745744750656,0.30139695188276816,0.6349788060389248,1,1,1.0,0.6666666666666667,2,0,0.8368770000000001,0,0.0,0.169645,2,3,4
0,0.34901745744750656,0.32230356509942437,0.6348577200983561,1,1,1.0,0.6666666666666667,2,0,0.852425,0,0.0,0.121669,2,3,4
0,0.1943882327989298,0.6049278302636245,0.8721052520369299,1,1,1.0,0.6666666666666667,2,0,0.3037655,0,0.6544596666666667,0.429196,2,3,4
0,0.15836485111715803,0.6904168856406057,0.8844322492190959,1,1,1.0,0.6666666666666667,2,0,0.8744544999999999,0,0.663057,0.4162575,2,3,4
0,0.06330222108132189,0.6003397660747241,0.844775224246124,1,1,1.0,0.6666666666666667,2,0,0.9618960000000001,0,0.5121849999999999,0.312675,2,3,4
0,0.10847715151975912,0.6136273083927111,0.8474358024450999,1,1,1.0,0.6666666666666667,2,0,0.9775375,0,0.48682000000000003,0.327779,2,3,4
0,0.34901745744750656,0.32154825778223195,0.6420943466438673,1,1,1.0,0.6666666666666667,2,0,0.7770035,0,0.0,0.1263175,2,3,4
0,0.34901745744750656,0.33220077975091966,0.6419324219946987,1,1,1.0,0.6666666666666667,2,0,0.7556995,0,0.0,0.129236,2,3,4
0,0.34901745744750656,0.28592904022194787,0.5798821472007538,1,1,1.0,0.6666666666666667,2,0,0.8267815000000001,0,0.0,0.277075,2,3,4
0,0.34901745744750656,0.31258478874616547,0.5805681932156257,1,1,1.0,0.6666666666666667,2,0,0.7940535,0,0.0,0.2328035,2,3,4
0,0.19169291160751023,0.6457022035907651,0.8478565168050918,1,1,1.0,0.6666666666666667,2,0,0.6625099999999999,0,0.480597,0.459234,2,3,4
0,0.17199923342404977,0.6449371188325732,0.8483108912665231,1,1,1.0,0.6666666666666667,2,0,0.9183954999999999,0,0.4892733333333333,0.4452635,2,3,4
0,0.3464290925610719,0.26596595006171997,0.5543948254237476,1,1,1.0,0.6666666666666667,2,0,0.009842000000000017,0,0.008677666666666667,0.5,2,3,4
0,0.3460274023019957,0.270072475281407,0.5552343810624283,1,1,1.0,0.6666666666666667,2,0,0.016417000000000015,0,0.015083333333333332,0.4613745,2,3,4
0,0.3459884786831847,0.2963322374451547,0.5811792237083744,1,1,1.0,0.6666666666666667,2,0,0.3265245,0,0.046386333333333335,0.3556655,2,3,4
0,0.3328703640882589,0.34805734469146055,0.581191126540298,1,1,1.0,0.6666666666666667,2,0,0.10202750000000005,0,0.031617,0.301868,2,3,4
0,0.07929997711796821,0.7381552413194652,0.8861107146063525,1,1,1.0,0.6666666666666667,2,0,0.8457954999999999,0,0.389456,0.367686,2,3,4
0,0.18933392468484234,0.7030322288898936,0.8844842525995,1,1,1.0,0.6666666666666667,2,0,0.765728,0,0.660246,0.4178855,2,3,4
0,0.34901745744750656,0.36695958250326965,0.6453334486093387,1,1,1.0,0.6666666666666667,2,0,0.8853660000000001,0,0.0,0.0626175,2,3,4
0,0.34901745744750656,0.373190256780044,0.6451441474467456,1,1,1.0,0.6666666666666667,2,0,0.9072585,0,0.0,0.050799,2,3,4
0,0.3485038664313901,0.39997555639750226,0.5824277938691558,1,1,1.0,0.6666666666666667,2,0,0.31323350000000005,0,0.003394333333333333,0.206403,2,3,4
0,0.3483524844105702,0.31243323841067694,0.5852560451392295,1,1,1.0,0.6666666666666667,2,0,0.240375,0,0.032681,0.331746,2,3,4
0,0.33967233153406085,0.41253467936104427,0.5792171202952789,1,1,1.0,0.6666666666666667,2,0,0.263208,0,0.06005266666666667,0.3739545,2,3,4
0,0.3475219279942794,0.3473387027780155,0.5809943699605002,1,1,1.0,0.6666666666666667,2,0,0.24100100000000002,0,0.068036,0.3286105,2,3,4
0,0.3361259325915045,0.3851578445631314,0.6268015881884046,1,1,1.0,0.6666666666666667,2,0,0.30523599999999995,0,0.009909333333333332,0.2361715,2,3,4
0,0.34098235109438757,0.3498148397110765,0.6266057819897604,1,1,1.0,0.6666666666666667,2,0,0.26549599999999995,0,0.005286666666666666,0.2227475,2,3,4
0,0.1784685842342243,0.42913677417777807,0.7348308141620079,1,1,1.0,0.6666666666666667,2,0,0.24246900000000005,0,0.24741666666666665,0.302346,2,3,4
0,0.22923122878741775,0.3945564097236649,0.7266098787784225,1,1,1.0,0.6666666666666667,2,0,0.455195,0,0.072485,0.38791,2,3,4
0,0.1683466217031332,0.5209738331235259,0.8464471845973294,1,1,1.0,0.6666666666666667,2,0,0.2056825,0,0.5215393333333334,0.4553415,2,3,4
0,0.17850813985066638,0.5375148189340142,0.8478325450552175,1,1,1.0,0.6666666666666667,2,0,0.7087600000000001,0,0.5187183333333333,0.436968,2,3,4
0,0.34901745744750656,0.29992544701238044,0.627276400458139,1,1,1.0,0.6666666666666667,2,0,0.8441145000000001,0,0.0,0.2256885,2,3,4
0,0.34901745744750656,0.29935591107417414,0.6311347172666817,1,1,1.0,0.6666666666666667,2,0,0.847547,0,0.0,0.206737,2,3,4
0,0.34901745744750656,0.29055376981459524,0.6346090893161749,1,1,1.0,0.6666666666666667,2,0,0.809099,0,0.0,0.1903475,2,3,4
0,0.34901745744750656,0.2466481710074433,0.628127628253706,1,1,1.0,0.6666666666666667,2,0,0.7775945,0,0.0,0.2314865,2,3,4
0,0.17768553916926144,0.563757470576014,0.82953134121756,1,1,1.0,0.6666666666666667,2,0,0.20956799999999998,0,0.566963,0.465444,2,3,4
0,0.16506830128516714,0.5615159922269348,0.8293003616892314,1,1,1.0,0.6666666666666667,2,0,0.21124149999999997,0,0.569657,0.3365045,2,3,4
0,0.2544149588634601,0.4342943743048848,0.6686852454802226,1,1,1.0,0.6666666666666667,2,0,0.713047,0,0.09825433333333333,0.368613,2,3,4
0,0.2633200657203184,0.3361581989953675,0.663468095843079,1,1,1.0,0.6666666666666667,2,0,0.7479804999999999,0,0.063277,0.3261445,2,3,4
0,0.14831069821425347,0.5835103457547572,0.7945754919583452,1,1,1.0,0.6666666666666667,2,0,0.39852050000000006,0,0.47580433333333333,0.4830905,2,3,4
0,0.15613103690178398,0.5895625817332957,0.8005701087411354,1,1,1.0,0.6666666666666667,2,0,0.3840555,0,0.205501,0.4840755,2,3,4
0,0.08521558647428407,0.5954192688918494,0.8422529957075064,1,1,1.0,0.6666666666666667,2,0,0.8424095,0,0.4884166666666666,0.4022455,2,3,4
0,0.11790090537378295,0.6061084562642844,0.8482985455385279,1,1,1.0,0.6666666666666667,2,0,0.9208700000000001,0,0.47641866666666666,0.387689,2,3,4
0,0.2854907285018107,0.5168844184255872,0.6585574026064618,1,1,1.0,0.6666666666666667,2,0,0.898447,0,0.12739633333333333,0.083895,2,3,4
